zone,Batch,Fish_Number,code,gear,Readability,yearcap,month,area,sex,floorlength,AdjAge,theta,reader,Edge_Type,Comments from ager,radius,FishID,YearClass,Age,Year,Increment,maturity
EBS,403,18,40318,OT,4,2009,2,EBSBlank,F,38,4,1,simon,1,,1.038,fish4062,2005,2,2006,0.265,juvenile
EBS,403,18,40318,OT,4,2009,2,EBSBlank,F,38,4,1,simon,1,,1.038,fish4062,2005,3,2007,0.215,juvenile
EBS,403,19,40319,OT,3,2009,2,EBSBlank,M,34,6,1,simon,1,,1.346,fish4063,2003,1,2009,0.414,juvenile
EBS,403,19,40319,OT,3,2009,2,EBSBlank,M,34,6,1,simon,1,,1.346,fish4063,2003,2,2004,0.215,juvenile
EBS,403,19,40319,OT,3,2009,2,EBSBlank,M,34,6,1,simon,1,,1.346,fish4063,2003,3,2005,0.195,juvenile
EBS,403,19,40319,OT,3,2009,2,EBSBlank,M,34,6,1,simon,1,,1.346,fish4063,2003,4,2006,0.226,juvenile
EBS,403,19,40319,OT,3,2009,2,EBSBlank,M,34,6,1,simon,1,,1.346,fish4063,2003,5,2007,0.156,juvenile
EBS,403,20,40320,OT,3,2009,2,EBSBlank,M,40,7,1,simon,1,,1.518,fish4064,2002,1,2009,0.362,juvenile
EBS,403,20,40320,OT,3,2009,2,EBSBlank,M,40,7,1,simon,1,,1.518,fish4064,2002,2,2003,0.309,juvenile
EBS,403,20,40320,OT,3,2009,2,EBSBlank,M,40,7,1,simon,1,,1.518,fish4064,2002,3,2004,0.293,juvenile
EBS,403,20,40320,OT,3,2009,2,EBSBlank,M,40,7,1,simon,1,,1.518,fish4064,2002,4,2005,0.13,juvenile
EBS,403,20,40320,OT,3,2009,2,EBSBlank,M,40,7,1,simon,1,,1.518,fish4064,2002,5,2006,0.155,juvenile
EBS,403,20,40320,OT,3,2009,2,EBSBlank,M,40,7,1,simon,1,,1.518,fish4064,2002,6,2007,0.14,adult
EBS,167,9,1679,DS,4,1998,10,Lakes Entrance,M,39,7,9,kyne,n,,1.22074,fish41,1991,1,1998,0.366326,juvenile
EBS,167,9,1679,DS,4,1998,10,Lakes Entrance,M,39,7,9,kyne,n,,1.22074,fish41,1991,2,1992,0.266926,juvenile
EBS,167,9,1679,DS,4,1998,10,Lakes Entrance,M,39,7,9,kyne,n,,1.22074,fish41,1991,3,1993,0.172265,juvenile
EBS,167,9,1679,DS,4,1998,10,Lakes Entrance,M,39,7,9,kyne,n,,1.22074,fish41,1991,4,1994,0.109491,juvenile
EBS,167,9,1679,DS,4,1998,10,Lakes Entrance,M,39,7,9,kyne,n,,1.22074,fish41,1991,5,1995,0.092122,juvenile
EBS,167,9,1679,DS,4,1998,10,Lakes Entrance,M,39,7,9,kyne,n,,1.22074,fish41,1991,6,1996,0.11864,adult
EBS,167,9,1679,DS,4,1998,10,Lakes Entrance,M,39,7,9,kyne,n,,1.22074,fish41,1991,7,1997,0.09497,adult
EBS,405,10,40510,OT,3,2009,2,EBSBlank,M,38,7,1,simon,1,"poss less
",1.304,fish4133,2002,1,2009,0.3,juvenile
EBS,405,10,40510,OT,3,2009,2,EBSBlank,M,38,7,1,simon,1,"poss less
",1.304,fish4133,2002,2,2003,0.322,juvenile
EBS,405,10,40510,OT,3,2009,2,EBSBlank,M,38,7,1,simon,1,"poss less
",1.304,fish4133,2002,3,2004,0.139,juvenile
EBS,405,10,40510,OT,3,2009,2,EBSBlank,M,38,7,1,simon,1,"poss less
",1.304,fish4133,2002,4,2005,0.108,juvenile
EBS,405,10,40510,OT,3,2009,2,EBSBlank,M,38,7,1,simon,1,"poss less
",1.304,fish4133,2002,5,2006,0.15,juvenile
EBS,405,10,40510,OT,3,2009,2,EBSBlank,M,38,7,1,simon,1,"poss less
",1.304,fish4133,2002,6,2007,0.171,adult
EBS,405,11,40511,OT,3,2009,2,EBSBlank,M,44,11,1,simon,1,,1.72,fish4134,1998,1,2009,0.37,juvenile
EBS,405,11,40511,OT,3,2009,2,EBSBlank,M,44,11,1,simon,1,,1.72,fish4134,1998,2,1999,0.312,juvenile
EBS,405,11,40511,OT,3,2009,2,EBSBlank,M,44,11,1,simon,1,,1.72,fish4134,1998,3,2000,0.162,juvenile
EBS,405,11,40511,OT,3,2009,2,EBSBlank,M,44,11,1,simon,1,,1.72,fish4134,1998,4,2001,0.205,juvenile
EBS,405,11,40511,OT,3,2009,2,EBSBlank,M,44,11,1,simon,1,,1.72,fish4134,1998,5,2002,0.114,juvenile
EBS,405,11,40511,OT,3,2009,2,EBSBlank,M,44,11,1,simon,1,,1.72,fish4134,1998,6,2003,0.176,adult
EBS,405,11,40511,OT,3,2009,2,EBSBlank,M,44,11,1,simon,1,,1.72,fish4134,1998,7,2004,0.093,adult
EBS,405,11,40511,OT,3,2009,2,EBSBlank,M,44,11,1,simon,1,,1.72,fish4134,1998,8,2005,0.076,adult
EBS,405,11,40511,OT,3,2009,2,EBSBlank,M,44,11,1,simon,1,,1.72,fish4134,1998,9,2006,0.085,adult
EBS,405,11,40511,OT,3,2009,2,EBSBlank,M,44,11,1,simon,1,,1.72,fish4134,1998,10,2007,0.049,adult
EBS,405,12,40512,OT,3,2009,2,EBSBlank,F,41,6,1,simon,3,,1.292,fish4135,2003,1,2009,0.295,juvenile
EBS,405,12,40512,OT,3,2009,2,EBSBlank,F,41,6,1,simon,3,,1.292,fish4135,2003,2,2004,0.27,juvenile
EBS,405,12,40512,OT,3,2009,2,EBSBlank,F,41,6,1,simon,3,,1.292,fish4135,2003,3,2005,0.23,juvenile
EBS,405,12,40512,OT,3,2009,2,EBSBlank,F,41,6,1,simon,3,,1.292,fish4135,2003,4,2006,0.175,juvenile
EBS,405,12,40512,OT,3,2009,2,EBSBlank,F,41,6,1,simon,3,,1.292,fish4135,2003,5,2007,0.136,juvenile
EBS,405,12,40512,OT,3,2009,2,EBSBlank,F,41,6,1,simon,3,,1.292,fish4135,2003,6,2008,0.153,adult
EBS,405,13,40513,OT,3,2009,2,EBSBlank,F,39,4,1,simon,3,,1.189,fish4136,2005,1,2009,0.36,juvenile
EBS,405,13,40513,OT,3,2009,2,EBSBlank,F,39,4,1,simon,3,,1.189,fish4136,2005,2,2006,0.319,juvenile
EBS,405,13,40513,OT,3,2009,2,EBSBlank,F,39,4,1,simon,3,,1.189,fish4136,2005,3,2007,0.359,juvenile
EBS,405,13,40513,OT,3,2009,2,EBSBlank,F,39,4,1,simon,3,,1.189,fish4136,2005,4,2008,0.135,juvenile
EBS,405,14,40514,OT,3,2009,2,EBSBlank,F,40,6,1,simon,1,,1.391,fish4137,2003,1,2009,0.333,juvenile
EBS,405,14,40514,OT,3,2009,2,EBSBlank,F,40,6,1,simon,1,,1.391,fish4137,2003,2,2004,0.328,juvenile
EBS,405,14,40514,OT,3,2009,2,EBSBlank,F,40,6,1,simon,1,,1.391,fish4137,2003,3,2005,0.221,juvenile
EBS,405,14,40514,OT,3,2009,2,EBSBlank,F,40,6,1,simon,1,,1.391,fish4137,2003,4,2006,0.198,juvenile
EBS,405,14,40514,OT,3,2009,2,EBSBlank,F,40,6,1,simon,1,,1.391,fish4137,2003,5,2007,0.17,juvenile
EBS,405,15,40515,OT,2,2009,2,EBSBlank,M,40,6,1,simon,3,,1.546,fish4138,2003,1,2009,0.421,juvenile
EBS,405,15,40515,OT,2,2009,2,EBSBlank,M,40,6,1,simon,3,,1.546,fish4138,2003,2,2004,0.35,juvenile
EBS,405,15,40515,OT,2,2009,2,EBSBlank,M,40,6,1,simon,3,,1.546,fish4138,2003,3,2005,0.211,juvenile
EBS,405,15,40515,OT,2,2009,2,EBSBlank,M,40,6,1,simon,3,,1.546,fish4138,2003,4,2006,0.196,juvenile
EBS,405,15,40515,OT,2,2009,2,EBSBlank,M,40,6,1,simon,3,,1.546,fish4138,2003,5,2007,0.164,juvenile
EBS,405,15,40515,OT,2,2009,2,EBSBlank,M,40,6,1,simon,3,,1.546,fish4138,2003,6,2008,0.159,adult
EBS,292,1,2921,DS,3,2005,1,Lakes Entrance,M,31,5,0,terese,n,,1.17615,fish414,2000,1,2005,0.503929,juvenile
EBS,292,1,2921,DS,3,2005,1,Lakes Entrance,M,31,5,0,terese,n,,1.17615,fish414,2000,2,2001,0.303943,juvenile
EBS,292,1,2921,DS,3,2005,1,Lakes Entrance,M,31,5,0,terese,n,,1.17615,fish414,2000,3,2002,0.143372,juvenile
EBS,292,1,2921,DS,3,2005,1,Lakes Entrance,M,31,5,0,terese,n,,1.17615,fish414,2000,4,2003,0.109586,juvenile
EBS,292,1,2921,DS,3,2005,1,Lakes Entrance,M,31,5,0,terese,n,,1.17615,fish414,2000,5,2004,0.11532,juvenile
EBS,292,2,2922,DS,3,2005,1,Lakes Entrance,M,31,4,0,terese,n,,0.925209,fish415,2001,1,2005,0.336054,juvenile
EBS,292,2,2922,DS,3,2005,1,Lakes Entrance,M,31,4,0,terese,n,,0.925209,fish415,2001,2,2002,0.205112,juvenile
EBS,292,2,2922,DS,3,2005,1,Lakes Entrance,M,31,4,0,terese,n,,0.925209,fish415,2001,3,2003,0.219695,juvenile
EBS,292,2,2922,DS,3,2005,1,Lakes Entrance,M,31,4,0,terese,n,,0.925209,fish415,2001,4,2004,0.164348,juvenile
EBS,292,3,2923,DS,3,2005,1,Lakes Entrance,M,31,3,0,terese,n,,0.971694,fish416,2002,1,2005,0.356788,juvenile
EBS,292,3,2923,DS,3,2005,1,Lakes Entrance,M,31,3,0,terese,n,,0.971694,fish416,2002,2,2003,0.380967,juvenile
EBS,292,3,2923,DS,3,2005,1,Lakes Entrance,M,31,3,0,terese,n,,0.971694,fish416,2002,3,2004,0.233939,juvenile
EBS,292,4,2924,DS,3,2005,1,Lakes Entrance,F,31,4,0,terese,n,counting edge,1.04955,fish417,2001,1,2005,0.318652,juvenile
EBS,292,4,2924,DS,3,2005,1,Lakes Entrance,F,31,4,0,terese,n,counting edge,1.04955,fish417,2001,2,2002,0.36394,juvenile
EBS,292,4,2924,DS,3,2005,1,Lakes Entrance,F,31,4,0,terese,n,counting edge,1.04955,fish417,2001,3,2003,0.242102,juvenile
EBS,292,4,2924,DS,3,2005,1,Lakes Entrance,F,31,4,0,terese,n,counting edge,1.04955,fish417,2001,4,2004,0.124856,juvenile
EBS,292,5,2925,DS,3,2005,1,Lakes Entrance,M,33,7,0,terese,n,,1.18156,fish418,1998,1,2005,0.329331,juvenile
EBS,292,5,2925,DS,3,2005,1,Lakes Entrance,M,33,7,0,terese,n,,1.18156,fish418,1998,2,1999,0.229709,juvenile
EBS,292,5,2925,DS,3,2005,1,Lakes Entrance,M,33,7,0,terese,n,,1.18156,fish418,1998,3,2000,0.190594,juvenile
EBS,292,5,2925,DS,3,2005,1,Lakes Entrance,M,33,7,0,terese,n,,1.18156,fish418,1998,4,2001,0.161601,juvenile
EBS,292,5,2925,DS,3,2005,1,Lakes Entrance,M,33,7,0,terese,n,,1.18156,fish418,1998,5,2002,0.107255,juvenile
EBS,292,5,2925,DS,3,2005,1,Lakes Entrance,M,33,7,0,terese,n,,1.18156,fish418,1998,6,2003,0.10147,adult
EBS,292,5,2925,DS,3,2005,1,Lakes Entrance,M,33,7,0,terese,n,,1.18156,fish418,1998,7,2004,0.0616,adult
EBS,292,6,2926,DS,3,2005,1,Lakes Entrance,M,32,5,0,terese,n,,1.15016,fish419,2000,1,2005,0.428428,juvenile
EBS,292,6,2926,DS,3,2005,1,Lakes Entrance,M,32,5,0,terese,n,,1.15016,fish419,2000,2,2001,0.21985,juvenile
EBS,292,6,2926,DS,3,2005,1,Lakes Entrance,M,32,5,0,terese,n,,1.15016,fish419,2000,3,2002,0.200096,juvenile
EBS,292,6,2926,DS,3,2005,1,Lakes Entrance,M,32,5,0,terese,n,,1.15016,fish419,2000,4,2003,0.144938,juvenile
EBS,292,6,2926,DS,3,2005,1,Lakes Entrance,M,32,5,0,terese,n,,1.15016,fish419,2000,5,2004,0.156848,juvenile
EBS,170,1,1701,DS,1,1998,11,Lakes Entrance,M,46,8,10,kyne,n,,1.25363,fish42,1990,1,1998,0.364141,juvenile
EBS,170,1,1701,DS,1,1998,11,Lakes Entrance,M,46,8,10,kyne,n,,1.25363,fish42,1990,2,1991,0.281027,juvenile
EBS,170,1,1701,DS,1,1998,11,Lakes Entrance,M,46,8,10,kyne,n,,1.25363,fish42,1990,3,1992,0.162858,juvenile
EBS,170,1,1701,DS,1,1998,11,Lakes Entrance,M,46,8,10,kyne,n,,1.25363,fish42,1990,4,1993,0.131553,juvenile
EBS,170,1,1701,DS,1,1998,11,Lakes Entrance,M,46,8,10,kyne,n,,1.25363,fish42,1990,5,1994,0.105571,juvenile
EBS,170,1,1701,DS,1,1998,11,Lakes Entrance,M,46,8,10,kyne,n,,1.25363,fish42,1990,6,1995,0.09305,adult
EBS,170,1,1701,DS,1,1998,11,Lakes Entrance,M,46,8,10,kyne,n,,1.25363,fish42,1990,7,1996,0.06621,adult
EBS,170,1,1701,DS,1,1998,11,Lakes Entrance,M,46,8,10,kyne,n,,1.25363,fish42,1990,8,1997,0.04922,adult
EBS,292,7,2927,DS,3,2005,1,Lakes Entrance,M,33,4,0,terese,n,,1.00901,fish420,2001,1,2005,0.456438,juvenile
EBS,292,7,2927,DS,3,2005,1,Lakes Entrance,M,33,4,0,terese,n,,1.00901,fish420,2001,2,2002,0.228001,juvenile
EBS,292,7,2927,DS,3,2005,1,Lakes Entrance,M,33,4,0,terese,n,,1.00901,fish420,2001,3,2003,0.198495,juvenile
EBS,292,7,2927,DS,3,2005,1,Lakes Entrance,M,33,4,0,terese,n,,1.00901,fish420,2001,4,2004,0.126076,juvenile
EBS,292,8,2928,DS,3,2005,1,Lakes Entrance,M,31,5,0,terese,n,,1.08186,fish421,2000,1,2005,0.47592,juvenile
EBS,292,8,2928,DS,3,2005,1,Lakes Entrance,M,31,5,0,terese,n,,1.08186,fish421,2000,2,2001,0.184257,juvenile
EBS,292,8,2928,DS,3,2005,1,Lakes Entrance,M,31,5,0,terese,n,,1.08186,fish421,2000,3,2002,0.141471,juvenile
EBS,292,8,2928,DS,3,2005,1,Lakes Entrance,M,31,5,0,terese,n,,1.08186,fish421,2000,4,2003,0.112991,juvenile
EBS,292,8,2928,DS,3,2005,1,Lakes Entrance,M,31,5,0,terese,n,,1.08186,fish421,2000,5,2004,0.167221,juvenile
EBS,292,9,2929,DS,3,2005,1,Lakes Entrance,M,27,3,0,terese,n,or 4,0.835193,fish422,2002,1,2005,0.317579,juvenile
EBS,292,9,2929,DS,3,2005,1,Lakes Entrance,M,27,3,0,terese,n,or 4,0.835193,fish422,2002,2,2003,0.238961,juvenile
EBS,292,9,2929,DS,3,2005,1,Lakes Entrance,M,27,3,0,terese,n,or 4,0.835193,fish422,2002,3,2004,0.278653,juvenile
EBS,293,1,2931,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,counting edge,1.42434,fish423,1998,1,2005,0.460155,juvenile
EBS,293,1,2931,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,counting edge,1.42434,fish423,1998,2,1999,0.329031,juvenile
EBS,293,1,2931,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,counting edge,1.42434,fish423,1998,3,2000,0.14521,juvenile
EBS,293,1,2931,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,counting edge,1.42434,fish423,1998,4,2001,0.174994,juvenile
EBS,293,1,2931,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,counting edge,1.42434,fish423,1998,5,2002,0.11025,juvenile
EBS,293,1,2931,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,counting edge,1.42434,fish423,1998,6,2003,0.1015,adult
EBS,293,1,2931,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,counting edge,1.42434,fish423,1998,7,2004,0.1032,adult
EBS,293,2,2932,DS,3,2005,1,Lakes Entrance,M,38,5,0,terese,n,,1.20373,fish424,2000,1,2005,0.474716,juvenile
EBS,293,2,2932,DS,3,2005,1,Lakes Entrance,M,38,5,0,terese,n,,1.20373,fish424,2000,2,2001,0.295752,juvenile
EBS,293,2,2932,DS,3,2005,1,Lakes Entrance,M,38,5,0,terese,n,,1.20373,fish424,2000,3,2002,0.166051,juvenile
EBS,293,2,2932,DS,3,2005,1,Lakes Entrance,M,38,5,0,terese,n,,1.20373,fish424,2000,4,2003,0.137191,juvenile
EBS,293,2,2932,DS,3,2005,1,Lakes Entrance,M,38,5,0,terese,n,,1.20373,fish424,2000,5,2004,0.13002,juvenile
EBS,293,3,2933,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,,1.27958,fish425,1998,1,2005,0.346757,juvenile
EBS,293,3,2933,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,,1.27958,fish425,1998,2,1999,0.197951,juvenile
EBS,293,3,2933,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,,1.27958,fish425,1998,3,2000,0.2065,juvenile
EBS,293,3,2933,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,,1.27958,fish425,1998,4,2001,0.172903,juvenile
EBS,293,3,2933,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,,1.27958,fish425,1998,5,2002,0.120709,juvenile
EBS,293,3,2933,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,,1.27958,fish425,1998,6,2003,0.11235,adult
EBS,293,3,2933,DS,3,2005,1,Lakes Entrance,F,46,7,0,terese,n,,1.27958,fish425,1998,7,2004,0.12241,adult
EBS,413,10,41310,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.279,fish4257,2002,1,2009,0.297,juvenile
EBS,413,10,41310,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.279,fish4257,2002,2,2003,0.223,juvenile
EBS,413,10,41310,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.279,fish4257,2002,3,2004,0.085,juvenile
EBS,413,10,41310,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.279,fish4257,2002,4,2005,0.14,juvenile
EBS,413,10,41310,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.279,fish4257,2002,5,2006,0.167,juvenile
EBS,413,10,41310,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.279,fish4257,2002,6,2007,0.209,adult
EBS,413,10,41310,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.279,fish4257,2002,7,2008,0.113,adult
EBS,413,11,41311,OT,4,2009,7,EBSBlank,F,35,4,6,simon,2,poss only 3,1.03,fish4258,2005,1,2009,0.427,juvenile
EBS,413,11,41311,OT,4,2009,7,EBSBlank,F,35,4,6,simon,2,poss only 3,1.03,fish4258,2005,2,2006,0.254,juvenile
EBS,413,11,41311,OT,4,2009,7,EBSBlank,F,35,4,6,simon,2,poss only 3,1.03,fish4258,2005,3,2007,0.214,juvenile
EBS,413,11,41311,OT,4,2009,7,EBSBlank,F,35,4,6,simon,2,poss only 3,1.03,fish4258,2005,4,2008,0.07,juvenile
EBS,413,12,41312,OT,3,2009,7,EBSBlank,F,40,6,6,simon,3,,1.356,fish4259,2003,1,2009,0.405,juvenile
EBS,413,12,41312,OT,3,2009,7,EBSBlank,F,40,6,6,simon,3,,1.356,fish4259,2003,2,2004,0.173,juvenile
EBS,413,12,41312,OT,3,2009,7,EBSBlank,F,40,6,6,simon,3,,1.356,fish4259,2003,3,2005,0.242,juvenile
EBS,413,12,41312,OT,3,2009,7,EBSBlank,F,40,6,6,simon,3,,1.356,fish4259,2003,4,2006,0.204,juvenile
EBS,413,12,41312,OT,3,2009,7,EBSBlank,F,40,6,6,simon,3,,1.356,fish4259,2003,5,2007,0.17,juvenile
EBS,413,12,41312,OT,3,2009,7,EBSBlank,F,40,6,6,simon,3,,1.356,fish4259,2003,6,2008,0.13,adult
EBS,293,4,2934,DS,3,2005,1,Lakes Entrance,F,42,6,0,terese,n,,1.27499,fish426,1999,1,2005,0.412667,juvenile
EBS,293,4,2934,DS,3,2005,1,Lakes Entrance,F,42,6,0,terese,n,,1.27499,fish426,1999,2,2000,0.237959,juvenile
EBS,293,4,2934,DS,3,2005,1,Lakes Entrance,F,42,6,0,terese,n,,1.27499,fish426,1999,3,2001,0.213663,juvenile
EBS,293,4,2934,DS,3,2005,1,Lakes Entrance,F,42,6,0,terese,n,,1.27499,fish426,1999,4,2002,0.141741,juvenile
EBS,293,4,2934,DS,3,2005,1,Lakes Entrance,F,42,6,0,terese,n,,1.27499,fish426,1999,5,2003,0.13965,juvenile
EBS,293,4,2934,DS,3,2005,1,Lakes Entrance,F,42,6,0,terese,n,,1.27499,fish426,1999,6,2004,0.12931,adult
EBS,413,13,41313,OT,4,2009,7,EBSBlank,M,38,4,6,simon,3,,1.014,fish4260,2005,1,2009,0.355,juvenile
EBS,413,13,41313,OT,4,2009,7,EBSBlank,M,38,4,6,simon,3,,1.014,fish4260,2005,2,2006,0.18,juvenile
EBS,413,13,41313,OT,4,2009,7,EBSBlank,M,38,4,6,simon,3,,1.014,fish4260,2005,3,2007,0.275,juvenile
EBS,413,13,41313,OT,4,2009,7,EBSBlank,M,38,4,6,simon,3,,1.014,fish4260,2005,4,2008,0.145,juvenile
EBS,413,14,41314,OT,3,2009,7,EBSBlank,M,38,6,6,simon,2,,1.363,fish4261,2003,1,2009,0.397,juvenile
EBS,413,14,41314,OT,3,2009,7,EBSBlank,M,38,6,6,simon,2,,1.363,fish4261,2003,2,2004,0.274,juvenile
EBS,413,14,41314,OT,3,2009,7,EBSBlank,M,38,6,6,simon,2,,1.363,fish4261,2003,3,2005,0.244,juvenile
EBS,413,14,41314,OT,3,2009,7,EBSBlank,M,38,6,6,simon,2,,1.363,fish4261,2003,4,2006,0.089,juvenile
EBS,413,14,41314,OT,3,2009,7,EBSBlank,M,38,6,6,simon,2,,1.363,fish4261,2003,5,2007,0.18,juvenile
EBS,413,14,41314,OT,3,2009,7,EBSBlank,M,38,6,6,simon,2,,1.363,fish4261,2003,6,2008,0.11,adult
EBS,413,15,41315,OT,3,2009,7,EBSBlank,M,40,6,6,simon,2,,1.404,fish4262,2003,1,2009,0.339,juvenile
EBS,413,15,41315,OT,3,2009,7,EBSBlank,M,40,6,6,simon,2,,1.404,fish4262,2003,2,2004,0.227,juvenile
EBS,413,15,41315,OT,3,2009,7,EBSBlank,M,40,6,6,simon,2,,1.404,fish4262,2003,3,2005,0.23,juvenile
EBS,413,15,41315,OT,3,2009,7,EBSBlank,M,40,6,6,simon,2,,1.404,fish4262,2003,4,2006,0.113,juvenile
EBS,413,15,41315,OT,3,2009,7,EBSBlank,M,40,6,6,simon,2,,1.404,fish4262,2003,5,2007,0.23,juvenile
EBS,413,15,41315,OT,3,2009,7,EBSBlank,M,40,6,6,simon,2,,1.404,fish4262,2003,6,2008,0.183,adult
EBS,413,16,41316,OT,3,2009,7,EBSBlank,M,38,7,6,simon,2,,1.338,fish4263,2002,1,2009,0.393,juvenile
EBS,413,16,41316,OT,3,2009,7,EBSBlank,M,38,7,6,simon,2,,1.338,fish4263,2002,2,2003,0.249,juvenile
EBS,413,16,41316,OT,3,2009,7,EBSBlank,M,38,7,6,simon,2,,1.338,fish4263,2002,3,2004,0.206,juvenile
EBS,413,16,41316,OT,3,2009,7,EBSBlank,M,38,7,6,simon,2,,1.338,fish4263,2002,4,2005,0.184,juvenile
EBS,413,16,41316,OT,3,2009,7,EBSBlank,M,38,7,6,simon,2,,1.338,fish4263,2002,5,2006,0.115,juvenile
EBS,413,16,41316,OT,3,2009,7,EBSBlank,M,38,7,6,simon,2,,1.338,fish4263,2002,6,2007,0.094,adult
EBS,413,16,41316,OT,3,2009,7,EBSBlank,M,38,7,6,simon,2,,1.338,fish4263,2002,7,2008,0.048,adult
EBS,413,17,41317,OT,4,2009,7,EBSBlank,F,41,7,6,simon,2,,1.326,fish4264,2002,1,2009,0.462,juvenile
EBS,413,17,41317,OT,4,2009,7,EBSBlank,F,41,7,6,simon,2,,1.326,fish4264,2002,2,2003,0.182,juvenile
EBS,413,17,41317,OT,4,2009,7,EBSBlank,F,41,7,6,simon,2,,1.326,fish4264,2002,3,2004,0.158,juvenile
EBS,413,17,41317,OT,4,2009,7,EBSBlank,F,41,7,6,simon,2,,1.326,fish4264,2002,4,2005,0.103,juvenile
EBS,413,17,41317,OT,4,2009,7,EBSBlank,F,41,7,6,simon,2,,1.326,fish4264,2002,5,2006,0.132,juvenile
EBS,413,17,41317,OT,4,2009,7,EBSBlank,F,41,7,6,simon,2,,1.326,fish4264,2002,6,2007,0.126,adult
EBS,413,17,41317,OT,4,2009,7,EBSBlank,F,41,7,6,simon,2,,1.326,fish4264,2002,7,2008,0.132,adult
EBS,413,19,41319,OT,4,2009,7,EBSBlank,M,36,4,6,simon,2,poss only 3,1.086,fish4265,2005,1,2009,0.426,juvenile
EBS,413,19,41319,OT,4,2009,7,EBSBlank,M,36,4,6,simon,2,poss only 3,1.086,fish4265,2005,2,2006,0.244,juvenile
EBS,413,19,41319,OT,4,2009,7,EBSBlank,M,36,4,6,simon,2,poss only 3,1.086,fish4265,2005,3,2007,0.204,juvenile
EBS,413,19,41319,OT,4,2009,7,EBSBlank,M,36,4,6,simon,2,poss only 3,1.086,fish4265,2005,4,2008,0.14,juvenile
EBS,413,20,41320,OT,3,2009,7,EBSBlank,M,39,7,6,simon,2,,1.461,fish4266,2002,1,2009,0.397,juvenile
EBS,413,20,41320,OT,3,2009,7,EBSBlank,M,39,7,6,simon,2,,1.461,fish4266,2002,2,2003,0.245,juvenile
EBS,413,20,41320,OT,3,2009,7,EBSBlank,M,39,7,6,simon,2,,1.461,fish4266,2002,3,2004,0.235,juvenile
EBS,413,20,41320,OT,3,2009,7,EBSBlank,M,39,7,6,simon,2,,1.461,fish4266,2002,4,2005,0.161,juvenile
EBS,413,20,41320,OT,3,2009,7,EBSBlank,M,39,7,6,simon,2,,1.461,fish4266,2002,5,2006,0.155,juvenile
EBS,413,20,41320,OT,3,2009,7,EBSBlank,M,39,7,6,simon,2,,1.461,fish4266,2002,6,2007,0.15,adult
EBS,413,20,41320,OT,3,2009,7,EBSBlank,M,39,7,6,simon,2,,1.461,fish4266,2002,7,2008,0.081,adult
EBS,413,21,41321,OT,3,2009,7,EBSBlank,M,34,4,6,simon,2,,1.031,fish4267,2005,1,2009,0.371,juvenile
EBS,413,21,41321,OT,3,2009,7,EBSBlank,M,34,4,6,simon,2,,1.031,fish4267,2005,2,2006,0.257,juvenile
EBS,413,21,41321,OT,3,2009,7,EBSBlank,M,34,4,6,simon,2,,1.031,fish4267,2005,3,2007,0.22,juvenile
EBS,413,21,41321,OT,3,2009,7,EBSBlank,M,34,4,6,simon,2,,1.031,fish4267,2005,4,2008,0.145,juvenile
EBS,413,22,41322,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.429,fish4268,2002,1,2009,0.437,juvenile
EBS,413,22,41322,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.429,fish4268,2002,2,2003,0.301,juvenile
EBS,413,22,41322,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.429,fish4268,2002,3,2004,0.145,juvenile
EBS,413,22,41322,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.429,fish4268,2002,4,2005,0.161,juvenile
EBS,413,22,41322,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.429,fish4268,2002,5,2006,0.106,juvenile
EBS,413,22,41322,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.429,fish4268,2002,6,2007,0.109,adult
EBS,413,22,41322,OT,3,2009,7,EBSBlank,M,37,7,6,simon,2,,1.429,fish4268,2002,7,2008,0.12,adult
